Gender,Age,Height,Weight,H_Cal_Consump,Veg_Consump,Water_Consump,Alcohol_Consump,Smoking,Meal_Count,Food_Between_Meals,Fam_Hist,H_Cal_Burn,Phys_Act,Time_E_Dev,Transport,Body_Level
Male,18.140751,1.859056,111.235188,yes,2.0,2.039514,Sometimes,no,1.706551,Sometimes,yes,no,1.0,2.0,Public_Transportation,Body Level 4
Male,34.288249,1.835678,96.01851,yes,2.0,3.0,Sometimes,no,1.546665,Sometimes,yes,no,1.0,0.0,Automobile,Body Level 3
Male,24.912254,1.75596,112.277567,yes,1.397468,2.01897,Sometimes,no,3.0,Sometimes,yes,no,0.665439,0.062167,Automobile,Body Level 4
Female,20.388049,1.777971,137.785027,yes,3.0,2.702789,Sometimes,no,3.0,Sometimes,yes,no,1.606109,0.731213,Public_Transportation,Body Level 4
Female,21.243142,1.598019,44.845655,no,3.0,2.444125,no,no,1.72626,Frequently,no,no,1.31817,0.0,Public_Transportation,Body Level 1
Male,25.0,1.7,83.0,yes,3.0,3.0,no,no,3.0,Sometimes,no,yes,3.0,0.0,Motorbike,Body Level 3
Female,25.964788,1.623938,109.984263,yes,3.0,2.471721,Sometimes,no,3.0,Sometimes,yes,no,9.6e-05,0.433463,Public_Transportation,Body Level 4
Male,31.490699,1.773521,120.209711,yes,2.777165,2.106861,Sometimes,no,3.0,Sometimes,yes,no,0.925941,0.2916,Automobile,Body Level 4
Female,18.281092,1.7,50.0,yes,1.036414,1.745959,Sometimes,no,3.205587,Sometimes,no,no,0.115974,1.0,Public_Transportation,Body Level 1
Female,32.383858,1.640688,46.655622,yes,3.0,2.721769,no,no,3.11158,Frequently,yes,no,1.44287,0.0,Public_Transportation,Body Level 1
Female,34.369686,1.652202,77.13322,yes,2.595128,1.642251,no,no,1.619796,Sometimes,yes,no,0.662831,0.999268,Automobile,Body Level 3
Female,19.0,1.65,82.0,yes,3.0,1.0,Sometimes,no,3.0,Sometimes,yes,no,0.0,1.0,Public_Transportation,Body Level 4
Female,22.0,1.69,65.0,yes,2.0,2.0,Sometimes,no,3.0,Sometimes,yes,no,1.0,1.0,Public_Transportation,Body Level 2
Female,25.748627,1.66877,104.774144,yes,3.0,1.526416,Sometimes,no,3.0,Sometimes,yes,no,0.180158,0.747909,Public_Transportation,Body Level 4
Female,25.95774,1.62414,102.233445,yes,3.0,1.067716,Sometimes,no,3.0,Sometimes,yes,no,0.030541,1.0,Public_Transportation,Body Level 4
Female,23.444286,1.596466,44.594588,no,2.594653,1.916812,no,no,1.882158,Frequently,no,no,0.417119,0.0,Public_Transportation,Body Level 1
Female,26.0,1.641132,111.841706,yes,3.0,2.617401,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.200379,Public_Transportation,Body Level 4
Female,21.635977,1.748106,133.259033,yes,3.0,1.931163,Sometimes,no,3.0,Sometimes,yes,no,1.562213,0.926565,Public_Transportation,Body Level 4
Female,26.0,1.623707,105.037463,yes,3.0,2.553198,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.393838,Public_Transportation,Body Level 4
Male,19.627,1.815409,85.302146,yes,2.987148,2.359246,Sometimes,no,3.483449,Sometimes,yes,no,2.060415,0.598999,Public_Transportation,Body Level 3
Male,21.0,1.75,75.0,yes,3.0,2.0,Sometimes,no,3.0,Sometimes,yes,no,0.0,1.0,Public_Transportation,Body Level 2
Male,18.0,1.86,110.0,yes,2.0,2.0,Sometimes,yes,1.0,Sometimes,yes,no,1.0,2.0,Public_Transportation,Body Level 4
Female,22.804818,1.613119,82.636162,yes,2.964419,2.977516,Sometimes,no,1.0,Sometimes,yes,no,0.742113,2.0,Public_Transportation,Body Level 4
Male,26.042738,1.837117,105.712219,yes,3.0,2.509147,Sometimes,no,3.0,Sometimes,yes,no,2.0,1.564796,Public_Transportation,Body Level 4
Female,22.997168,1.655742,82.46376,yes,2.73691,2.677409,Sometimes,no,1.478334,Sometimes,yes,no,0.065264,0.40699,Public_Transportation,Body Level 4
Female,34.281681,1.673333,77.205685,yes,2.689929,1.718569,no,no,1.835543,Sometimes,yes,no,0.674348,0.707246,Automobile,Body Level 3
Female,20.0,1.62,53.0,yes,3.0,3.0,no,no,1.0,Sometimes,no,no,1.0,1.0,Public_Transportation,Body Level 2
Female,37.524551,1.567915,76.129784,yes,2.0,2.102976,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.0,Automobile,Body Level 4
Female,24.0,1.77,76.0,no,2.0,3.0,Sometimes,no,3.0,Sometimes,no,no,1.0,1.0,Walking,Body Level 2
Male,18.0,1.7,50.0,yes,1.0,1.0,Sometimes,no,3.0,Frequently,no,no,2.0,1.0,Public_Transportation,Body Level 1
Male,22.649792,1.685045,81.022119,yes,2.0,1.606076,no,no,2.756622,Sometimes,yes,no,0.432973,1.749586,Public_Transportation,Body Level 3
Female,21.0,1.53,65.0,no,2.0,1.0,no,no,3.0,Sometimes,yes,no,0.0,1.0,Public_Transportation,Body Level 3
Female,20.978166,1.721057,132.054793,yes,3.0,1.678791,Sometimes,no,3.0,Sometimes,yes,no,1.68249,0.818871,Public_Transportation,Body Level 4
Male,28.493397,1.817572,120.8158,yes,2.969233,2.807984,Sometimes,no,3.0,Sometimes,yes,no,0.982134,1.191998,Public_Transportation,Body Level 4
Female,23.469538,1.507106,64.814109,no,2.252472,2.0,no,no,3.986652,Sometimes,yes,no,0.934286,0.890626,Public_Transportation,Body Level 3
Male,17.412629,1.723191,97.350366,yes,2.0,2.0,no,no,3.0,Sometimes,yes,no,0.0,0.931721,Public_Transportation,Body Level 4
Male,18.128206,1.778447,80.273807,yes,1.570089,2.0,no,no,3.0,Sometimes,yes,no,2.707882,0.0,Public_Transportation,Body Level 3
Male,27.558801,1.801224,119.050381,yes,2.744994,2.478838,Sometimes,no,3.0,Sometimes,yes,no,0.684487,0.677909,Public_Transportation,Body Level 4
Female,21.334585,1.729045,131.529267,yes,3.0,1.302193,Sometimes,no,3.0,Sometimes,yes,no,1.742453,0.94232,Public_Transportation,Body Level 4
Female,21.0,1.52,42.0,no,3.0,1.0,Sometimes,no,1.0,Frequently,no,no,0.0,0.0,Public_Transportation,Body Level 1
Female,21.996118,1.730199,78.997062,yes,2.277077,2.0,Sometimes,no,1.0,Sometimes,yes,no,1.061743,0.0,Public_Transportation,Body Level 3
Female,20.741442,1.694439,122.813033,yes,3.0,1.409444,Sometimes,no,3.0,Sometimes,yes,no,0.933595,0.840393,Public_Transportation,Body Level 4
Male,24.5822,1.769933,117.708705,yes,1.475906,2.01943,Sometimes,no,2.999346,Sometimes,yes,no,1.046878,0.460866,Public_Transportation,Body Level 4
Male,22.828435,1.710415,75.142858,yes,2.786008,2.526193,Sometimes,no,3.0,Sometimes,yes,no,0.925118,2.0,Public_Transportation,Body Level 3
Male,18.011718,1.680991,79.752916,yes,2.413156,1.985312,Sometimes,no,2.521546,Sometimes,yes,no,0.00705,0.965464,Public_Transportation,Body Level 3
Female,20.0,1.54,39.0,yes,1.0,2.0,Sometimes,no,3.0,Sometimes,yes,no,3.0,2.0,Public_Transportation,Body Level 1
Female,19.529746,1.751038,133.843033,yes,3.0,2.955075,Sometimes,no,3.0,Sometimes,yes,no,1.46046,0.655558,Public_Transportation,Body Level 4
Female,21.394047,1.792933,137.832414,yes,3.0,2.682909,Sometimes,no,3.0,Sometimes,yes,no,1.318743,0.900497,Public_Transportation,Body Level 4
Male,18.026457,1.752123,80.0,yes,2.0,2.377362,no,no,2.794156,Sometimes,yes,no,0.101236,0.105895,Public_Transportation,Body Level 3
Female,22.0,1.67,50.0,no,3.0,3.0,Sometimes,no,3.0,no,yes,yes,2.0,1.0,Public_Transportation,Body Level 1
Male,24.0,1.7,85.0,yes,2.0,3.0,Frequently,no,3.0,Frequently,yes,no,0.0,1.0,Public_Transportation,Body Level 3
Female,26.220065,1.560258,78.435904,yes,2.108163,1.808127,Sometimes,no,1.231915,Sometimes,yes,no,0.0,0.0,Automobile,Body Level 4
Female,23.0,1.65,59.0,no,3.0,2.0,Sometimes,no,1.0,Sometimes,no,no,1.0,2.0,Public_Transportation,Body Level 2
Female,21.633056,1.754174,133.783955,yes,3.0,1.94595,Sometimes,no,3.0,Sometimes,yes,no,1.493018,0.906611,Public_Transportation,Body Level 4
Male,17.0,1.67,60.0,no,2.0,2.0,no,no,4.0,Always,no,no,0.0,2.0,Public_Transportation,Body Level 2
Male,20.0,1.6,50.0,no,2.0,1.0,Sometimes,no,3.0,Sometimes,no,no,0.0,0.0,Public_Transportation,Body Level 2
Female,21.566815,1.748533,133.94608,yes,3.0,2.833566,Sometimes,no,3.0,Sometimes,yes,no,1.413239,0.862724,Public_Transportation,Body Level 4
Female,41.743333,1.67861,79.849252,yes,2.733129,1.302594,no,no,3.0,Sometimes,yes,no,0.0,1.103349,Automobile,Body Level 3
Male,18.0,1.739344,50.951444,yes,1.889883,1.959531,Sometimes,no,3.0,Sometimes,yes,no,0.520407,1.151166,Public_Transportation,Body Level 1
Female,25.998646,1.640741,104.808542,yes,3.0,2.653531,Sometimes,no,3.0,Sometimes,yes,no,0.190061,0.692343,Public_Transportation,Body Level 4
Female,20.0,1.61,64.0,no,3.0,2.0,Frequently,no,3.0,Always,yes,yes,0.0,1.0,Public_Transportation,Body Level 2
Female,26.0,1.633442,111.821817,yes,3.0,2.550672,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.224655,Public_Transportation,Body Level 4
Male,22.0,1.7,66.4,no,2.0,2.0,no,no,3.0,Frequently,yes,no,0.0,0.0,Public_Transportation,Body Level 2
Male,30.958051,1.906821,128.856677,yes,2.633855,1.619305,Sometimes,no,3.0,Sometimes,yes,no,1.847802,0.424612,Public_Transportation,Body Level 4
Male,32.259623,1.703346,102.686239,yes,2.723953,1.0,no,no,1.924168,Sometimes,yes,no,1.622055,0.069367,Public_Transportation,Body Level 4
Male,20.491475,1.975663,120.702935,yes,2.0,3.0,Sometimes,no,3.0,Sometimes,yes,no,0.767013,1.0,Public_Transportation,Body Level 4
Female,24.0,1.6,48.0,yes,3.0,2.0,no,no,3.0,Sometimes,no,no,2.0,0.0,Public_Transportation,Body Level 2
Male,21.856301,1.87199,115.627554,yes,2.0,2.515765,Sometimes,no,2.358455,Sometimes,yes,no,0.98232,1.157466,Public_Transportation,Body Level 4
Female,24.317607,1.586751,79.109029,yes,2.0,2.0,no,no,1.0,Sometimes,yes,no,0.852446,0.0,Public_Transportation,Body Level 4
Female,23.0,1.66,60.0,yes,2.0,1.0,Sometimes,no,1.0,Sometimes,yes,no,1.0,1.0,Public_Transportation,Body Level 2
Female,28.0,1.7,73.0,no,2.0,2.0,Sometimes,no,3.0,Frequently,yes,yes,2.0,0.0,Walking,Body Level 3
Male,19.799054,1.743702,54.927529,yes,2.0,2.847264,Sometimes,no,3.28926,Sometimes,yes,no,1.680844,2.0,Public_Transportation,Body Level 1
Male,17.188754,1.771915,55.695036,yes,2.0,2.884033,Sometimes,no,4.0,Sometimes,yes,no,2.0,1.340107,Public_Transportation,Body Level 1
Female,19.462713,1.550122,69.936073,no,2.501683,1.337378,no,no,3.394788,Sometimes,yes,no,0.932888,1.0,Public_Transportation,Body Level 3
Female,21.330178,1.747987,147.296186,yes,3.0,2.336349,Sometimes,no,3.0,Sometimes,yes,no,1.4164,0.711724,Public_Transportation,Body Level 4
Female,22.829681,1.616085,82.582954,yes,2.663866,2.379275,no,no,1.416309,Sometimes,yes,no,0.256323,0.598244,Public_Transportation,Body Level 4
Female,38.397463,1.552648,80.0,yes,2.667676,1.399629,Sometimes,no,1.135278,Sometimes,yes,no,1.648883,0.0,Automobile,Body Level 4
Male,22.977357,1.839699,120.431551,yes,2.382705,1.999278,Sometimes,no,2.938902,Sometimes,yes,no,1.686229,0.630866,Public_Transportation,Body Level 4
Female,18.532826,1.75091,142.545183,yes,3.0,2.372058,Sometimes,no,3.0,Sometimes,yes,no,1.324805,0.870795,Public_Transportation,Body Level 4
Female,21.538225,1.610327,67.999778,yes,1.887951,2.682107,Sometimes,no,3.728377,no,yes,no,1.123931,0.492528,Public_Transportation,Body Level 3
Male,25.509034,1.77219,114.097656,yes,2.19331,2.089983,Sometimes,no,3.0,Sometimes,yes,no,1.360994,0.857438,Public_Transportation,Body Level 4
Male,21.077356,1.702002,97.971598,yes,2.0,2.0,no,no,1.66338,Sometimes,yes,no,0.0,1.865851,Public_Transportation,Body Level 4
Male,22.0,1.72,82.0,yes,2.0,2.0,Sometimes,no,1.0,Sometimes,no,no,2.0,1.0,Public_Transportation,Body Level 3
Female,26.0,1.648143,111.950113,yes,3.0,2.786417,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.079673,Public_Transportation,Body Level 4
Male,30.577944,1.783953,120.613561,yes,2.341999,2.299878,Sometimes,no,3.0,Sometimes,yes,no,0.565242,0.921991,Automobile,Body Level 4
Female,21.305402,1.694952,133.76473,yes,3.0,1.338241,Sometimes,no,3.0,Sometimes,yes,no,1.92628,0.886135,Public_Transportation,Body Level 4
Female,21.0,1.61,54.5,yes,3.0,3.0,Sometimes,no,3.0,Sometimes,yes,no,0.0,1.0,Walking,Body Level 2
Female,31.539393,1.657496,73.641633,yes,2.0,1.0,Sometimes,no,3.0,Sometimes,yes,no,0.0,1.112489,Automobile,Body Level 3
Female,16.38009,1.617124,67.913561,yes,2.851664,2.0,no,no,1.0,Sometimes,yes,no,0.977929,1.765321,Public_Transportation,Body Level 3
Male,21.214617,1.930416,118.560509,yes,2.0,3.0,Sometimes,no,3.0,Sometimes,yes,no,0.732186,1.0,Public_Transportation,Body Level 4
Male,20.924808,1.803245,105.686091,yes,2.0,2.290368,Sometimes,no,3.0,Sometimes,yes,no,0.001086,0.544128,Public_Transportation,Body Level 4
Male,19.623574,1.818226,85.833029,yes,2.954996,2.430918,Sometimes,no,3.714833,Sometimes,yes,no,2.545931,0.469735,Public_Transportation,Body Level 3
Male,19.0,1.8,85.0,yes,3.0,2.0,Sometimes,no,3.0,Sometimes,yes,no,1.0,1.0,Walking,Body Level 3
Female,19.528936,1.817917,142.559161,yes,3.0,2.562002,Sometimes,no,3.0,Sometimes,yes,no,1.976427,0.740331,Public_Transportation,Body Level 4
Male,20.975973,1.792646,105.619143,yes,2.0,1.025275,Sometimes,no,3.0,Sometimes,yes,no,0.00203,0.175587,Public_Transportation,Body Level 4
Male,31.199261,1.848845,125.077863,yes,2.49619,1.662117,Sometimes,yes,3.0,Sometimes,yes,no,0.992371,0.217632,Public_Transportation,Body Level 4
Male,22.088059,1.803132,106.329569,yes,2.348745,2.096751,Sometimes,no,3.0,Sometimes,yes,no,0.544564,0.67688,Public_Transportation,Body Level 4
Female,19.012872,1.742062,133.779919,yes,3.0,2.70196,Sometimes,no,3.0,Sometimes,yes,no,1.465909,0.813235,Public_Transportation,Body Level 4
Male,27.0,1.7,78.0,yes,3.0,3.0,Frequently,no,3.0,Sometimes,no,no,1.0,1.0,Public_Transportation,Body Level 3
Female,27.757187,1.505437,63.892071,no,2.0,1.278578,no,no,1.0,Sometimes,yes,no,0.02112,0.0,Public_Transportation,Body Level 3
Female,22.524036,1.752206,133.689352,yes,3.0,2.054193,Sometimes,no,3.0,Sometimes,yes,no,1.414209,0.646288,Public_Transportation,Body Level 4
Male,26.758516,1.80179,86.981202,yes,2.652958,2.0,no,no,2.488189,Sometimes,no,no,2.0,0.096614,Automobile,Body Level 3
Female,18.0,1.647971,68.818893,yes,2.0,1.859089,no,no,1.411685,Sometimes,yes,no,0.0,1.306,Public_Transportation,Body Level 3
Male,23.455324,1.702516,75.0,yes,2.162519,2.152666,Sometimes,no,3.0,Sometimes,yes,no,1.078074,1.502839,Public_Transportation,Body Level 3
Male,25.015173,1.788239,115.382519,yes,1.735664,2.041536,Sometimes,no,3.0,Sometimes,yes,no,1.392406,0.39174,Public_Transportation,Body Level 4
Male,30.475248,1.801368,121.094257,yes,2.328469,2.001208,Sometimes,no,3.0,Sometimes,yes,no,0.800487,0.176678,Automobile,Body Level 4
Female,25.989938,1.644199,105.036075,yes,3.0,2.310076,Sometimes,no,3.0,Sometimes,yes,no,0.07115,0.733085,Public_Transportation,Body Level 4
Male,20.880161,1.674327,80.0,yes,2.0,2.0,no,no,3.0,Sometimes,yes,no,1.66639,1.443212,Public_Transportation,Body Level 3
Male,18.729566,1.855433,112.875283,yes,2.0,2.574073,Sometimes,no,2.427137,Sometimes,yes,no,1.0,2.0,Public_Transportation,Body Level 4
Male,50.832559,1.745528,82.130728,yes,2.0,1.774778,no,no,3.0,Sometimes,yes,no,0.943266,0.0,Automobile,Body Level 3
Male,36.67933,1.780725,98.790167,yes,2.540949,2.929123,Frequently,no,1.116401,Sometimes,yes,no,2.787319,0.732881,Automobile,Body Level 4
Male,34.389906,1.68108,83.568035,yes,2.0,2.482294,no,no,1.660768,Sometimes,yes,no,0.891205,0.0,Automobile,Body Level 3
Female,22.679935,1.6084,82.603984,yes,2.699282,2.598632,Sometimes,no,1.0,Sometimes,yes,no,0.292093,2.0,Public_Transportation,Body Level 4
Female,22.0,1.73,79.0,yes,2.0,2.0,Sometimes,no,1.0,Sometimes,yes,no,1.0,0.0,Public_Transportation,Body Level 3
Female,18.909439,1.732096,50.0,yes,1.053534,1.0,Sometimes,no,3.378859,Sometimes,no,no,1.853425,0.861809,Public_Transportation,Body Level 1
Male,30.605225,1.75,120.0,yes,2.758394,2.174248,Sometimes,yes,3.0,Sometimes,yes,no,1.079524,1.358163,Automobile,Body Level 4
Male,31.426573,1.848683,99.0,yes,2.759286,2.549617,Sometimes,no,2.59257,Sometimes,yes,no,1.427233,0.519395,Automobile,Body Level 3
Male,34.576714,1.73325,103.669116,yes,2.501224,1.0,no,no,2.049565,Sometimes,yes,no,1.746583,0.0,Automobile,Body Level 4
Male,21.125836,1.638085,70.0,yes,2.0,2.115967,Sometimes,no,1.0,no,no,no,0.770536,0.0,Public_Transportation,Body Level 3
Male,25.137087,1.772045,114.067936,yes,1.624366,2.081719,Sometimes,no,3.0,Sometimes,yes,no,1.538922,0.356868,Public_Transportation,Body Level 4
Female,26.0,1.656465,111.949972,yes,3.0,2.784303,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.127775,Public_Transportation,Body Level 4
Male,17.0,1.7,98.0,no,2.0,2.0,Sometimes,no,3.0,Sometimes,yes,no,0.0,1.0,Automobile,Body Level 4
Male,21.0,1.67,60.0,yes,2.0,2.0,Sometimes,no,3.0,Frequently,yes,no,2.0,1.0,Public_Transportation,Body Level 2
Female,22.239836,1.59994,65.423942,yes,2.99448,1.706568,Sometimes,no,3.0,Sometimes,no,no,0.784216,0.150969,Public_Transportation,Body Level 3
Female,21.81119,1.6,66.401407,yes,2.108711,2.746197,Sometimes,no,3.0,Sometimes,yes,no,1.910432,0.0,Public_Transportation,Body Level 3
Female,25.992898,1.638075,105.036522,yes,3.0,2.419153,Sometimes,no,3.0,Sometimes,yes,no,0.019404,0.597626,Public_Transportation,Body Level 4
Female,16.0,1.61,65.0,yes,1.0,2.0,no,no,1.0,Sometimes,yes,no,0.0,0.0,Public_Transportation,Body Level 3
Male,35.217173,1.823168,91.630257,yes,2.0,1.290979,Sometimes,no,2.9948,Sometimes,yes,no,0.87599,0.85405,Automobile,Body Level 3
Female,37.955371,1.560648,80.0,yes,2.846452,1.459511,Sometimes,no,1.139317,Sometimes,yes,no,1.71807,0.0,Automobile,Body Level 4
Female,25.976209,1.614484,104.999403,yes,3.0,1.237557,Sometimes,no,3.0,Sometimes,yes,no,0.083675,0.543761,Public_Transportation,Body Level 4
Female,21.768153,1.76416,133.888629,yes,3.0,2.32502,Sometimes,no,3.0,Sometimes,yes,no,1.441791,0.918468,Public_Transportation,Body Level 4
Male,24.122589,1.856759,95.887056,yes,1.116068,2.0,Sometimes,no,2.449067,Sometimes,yes,no,0.92635,1.97117,Public_Transportation,Body Level 3
Male,25.191627,1.813678,85.637789,yes,1.450218,2.147746,no,no,3.985442,Sometimes,no,no,0.046836,1.0,Automobile,Body Level 3
Male,30.188303,1.758382,112.10074,yes,1.387489,2.017712,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.731257,Automobile,Body Level 4
Male,21.0,1.617469,68.869791,yes,1.206276,2.406541,Sometimes,no,3.0,no,no,no,0.94984,0.479221,Public_Transportation,Body Level 3
Male,34.543563,1.765188,85.0,yes,2.694281,2.653831,no,no,3.0,Sometimes,yes,no,1.96582,0.891189,Automobile,Body Level 3
Female,16.834813,1.74402,50.0,yes,2.19005,1.356405,Sometimes,no,3.420618,Sometimes,no,no,1.351996,0.98468,Public_Transportation,Body Level 1
Female,26.0,1.584782,105.055597,yes,3.0,1.197667,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.534769,Public_Transportation,Body Level 4
Female,33.864257,1.679299,77.355417,yes,2.76802,1.873591,no,no,2.137068,Sometimes,yes,no,0.966973,0.691944,Automobile,Body Level 3
Female,18.297229,1.637396,70.0,yes,2.0,2.326165,no,no,1.999014,Sometimes,yes,no,0.00705,0.0,Public_Transportation,Body Level 3
Male,21.556361,1.773664,116.160329,yes,2.0,2.0,Sometimes,no,3.0,Sometimes,yes,no,1.399183,1.0,Public_Transportation,Body Level 4
Female,22.518787,1.634342,82.414477,yes,1.853314,2.135552,Sometimes,no,1.320768,Sometimes,yes,no,0.248034,1.727828,Public_Transportation,Body Level 4
Female,25.493586,1.673665,104.704707,yes,3.0,1.170515,Sometimes,no,3.0,Sometimes,yes,no,0.264831,0.896842,Public_Transportation,Body Level 4
Female,21.0,1.5,65.0,no,2.0,2.0,Sometimes,no,3.0,Sometimes,yes,no,2.0,2.0,Public_Transportation,Body Level 3
Female,21.0,1.6,61.0,yes,2.0,1.0,Sometimes,no,3.0,Sometimes,no,no,1.0,1.0,Public_Transportation,Body Level 2
Female,21.837996,1.588046,44.236067,no,3.0,2.550307,no,no,1.69608,Frequently,no,no,1.098862,0.0,Public_Transportation,Body Level 1
Female,23.779235,1.553127,78.0,yes,2.0,2.0,no,no,1.0,Sometimes,yes,no,0.827502,0.0,Public_Transportation,Body Level 4
Male,20.242237,1.75633,54.567343,yes,2.0,2.654078,no,no,3.98525,Sometimes,yes,no,2.113151,2.0,Public_Transportation,Body Level 1
Female,26.0,1.602025,104.899348,yes,3.0,2.613928,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.553093,Public_Transportation,Body Level 4
Male,21.0,1.75,62.0,yes,3.0,2.0,Sometimes,yes,4.0,Frequently,no,no,0.0,0.0,Public_Transportation,Body Level 2
Male,25.0,1.89,75.0,no,3.0,2.0,no,no,3.0,Frequently,no,yes,3.0,0.0,Public_Transportation,Body Level 2
Female,51.0,1.59,50.0,no,3.0,3.0,no,yes,3.0,Sometimes,yes,yes,2.0,0.0,Public_Transportation,Body Level 2
Female,17.451085,1.6,65.0,yes,3.0,2.0,Sometimes,no,2.449723,Sometimes,yes,yes,0.479592,1.720642,Public_Transportation,Body Level 3
Male,21.0,1.62,70.0,yes,2.0,3.0,Sometimes,no,1.0,no,no,no,1.0,0.0,Public_Transportation,Body Level 3
Female,40.0,1.561109,62.871794,yes,2.948248,2.429911,Sometimes,no,3.0,Sometimes,yes,no,0.11964,0.360193,Automobile,Body Level 3
Male,33.174147,1.75015,118.299585,yes,2.218599,2.104337,Sometimes,no,3.0,Sometimes,yes,no,0.766007,0.262118,Automobile,Body Level 4
Female,26.0,1.640745,110.919646,yes,3.0,2.666178,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.276907,Public_Transportation,Body Level 4
Male,23.32012,1.705813,82.011962,yes,2.784471,2.984153,Sometimes,no,2.122545,Sometimes,yes,no,2.164472,0.203978,Public_Transportation,Body Level 3
Male,31.335093,1.665798,89.738596,yes,2.274164,1.358172,Sometimes,no,1.049534,Sometimes,yes,no,1.482411,0.0,Automobile,Body Level 4
Male,24.006271,1.607787,100.783434,yes,2.880759,1.01378,no,no,1.487674,Sometimes,yes,no,1.00109,1.09838,Public_Transportation,Body Level 4
Male,33.0,1.85,97.92035,yes,2.0,1.117464,Sometimes,no,3.0,Sometimes,yes,no,1.0,0.663649,Public_Transportation,Body Level 3
Male,18.274358,1.824655,58.621349,yes,2.14084,2.931438,no,no,4.0,Sometimes,yes,no,2.0,1.164457,Automobile,Body Level 1
Male,17.0,1.8,58.0,yes,2.0,2.0,no,no,3.0,Frequently,no,no,2.0,1.0,Walking,Body Level 1
Female,26.0,1.641849,111.682693,yes,3.0,2.632253,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.244205,Public_Transportation,Body Level 4
Male,23.0,1.74,105.0,yes,3.0,2.0,Sometimes,no,3.0,Sometimes,yes,no,1.0,0.0,Public_Transportation,Body Level 4
Female,18.850466,1.550053,72.9518,no,3.0,2.0,Sometimes,no,3.000974,Sometimes,yes,no,2.274248,1.0,Public_Transportation,Body Level 3
Male,19.0,1.75,58.0,yes,2.0,2.0,Sometimes,no,3.0,Sometimes,no,no,2.0,0.0,Bike,Body Level 2
Male,18.424941,1.753389,54.121925,yes,2.0,2.278578,Sometimes,no,3.16645,Sometimes,yes,no,1.838881,2.0,Public_Transportation,Body Level 1
